Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Ct7DDTSsPqn/,Envisioning all the essentials for leisurely days spent by the shore. Discover the full Gucci Summer Stories selection at the link in bio. ⁣⁣#GucciSummerStories #GucciEyewear,IMAGE,2023-06-25 02:00 PM,21518,-0.75,0.04116,191,-0.7,21327,-0.75,,1087375,1196112,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cr5-x5BsIhh/,Captured in the new campaign fine jewelry pieces from Gucci Link to Love are crafted in different hues of 18k gold and speak to individual expression. Discover more at the link in bio.   #GucciLinkToLove #GucciJewelry,reel,2023-05-06 11:00 AM,21368,-0.75,0.04087,105,-0.83,21263,-0.75,,931143,1024258,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3Nw-F9NC8n/,A new home in SoHo. The fully redesigned boutique in the heart of SoHo is a tribute to the vibrancy of New York and the values of Italian beauty and craftsmanship. Continuing the House’s profound connection with the world of art and embodying Sabato De Sarno’s vision the space showcases a selection of contemporary artworks. Artworks 1 Alighiero Boetti Giovedì ventiquattro settembre millenovecentosettanta 1970 Courtesy of Agata Boetti  5 Taezoo Park Tower-1 2024 Courtesy of the Artist and Amanita 9 Larry Bell Bill SS 2019 Courtesy of the Artist and Hauser & Wirth  Larry Bell Untitled SS 2018 and 2019 Courtesy of the Artist and Hauser & Wirth  Curation by Truls Blaasmo #JessicaChastain #ElliotPage #JodieTurnerSmith #KikiLayne #MaudeApatow #IrisApatow #MariacarlaBoscono,CAROUSEL_ALBUM,2024-02-11 12:10 PM,21092,-0.76,0.04026,128,-0.8,20964,-0.76,,1043616,1147978,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C3yVTo_iZ_6/,Look at the detail very closely before feeling free to back away in pursuit of a broader perspective. – Sabato De Sarno The Fall Winter 2024 collection represents the Creative Director’s way of dreaming and his fashion. Music Directed & Mixed by Mark Ronson Did Virgo and Morgan K – Coronacid Kelsey Lu – I’m Not in Love The Irrepressibles – Two Men in Love #GucciFW24 #MFW,reel,2024-02-25 04:10 PM,20939,-0.76,0.03996,150,-0.77,20789,-0.76,,1045867,1150453,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CyOx2c2IO3O/,Breaking boundaries. The works of modern and contemporary artists fill Guccis New Bond Street store in London. Artworks1&8Lucio Fontana Concetto spaziale Attese 1967Courtesy of Tornabuoni Arte©️ Fondazione Lucio Fontana by SIAE 20232-4Pietro Consagra Ferro trasparente arancio 1965Pietro Consagra Ferro trasparente viola scuro 1966Pietro Consagra Ferro trasparente bianco I 1966Courtesy of a private collection Milan5-7Alighiero Boetti Calendario 1983Alighiero Boetti Mettere i verbi all’infinito (Putting Verbs in the Infinitive) 1988Alighiero Boetti Ammazzare il tempo (Killing Time) 1979Courtesy of Larkin Erdmann Fine ArtCuration by Truls Blaasmo,CAROUSEL_ALBUM,2023-10-10 04:00 PM,20891,-0.76,0.03988,163,-0.75,20728,-0.76,,200548,220602,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CvziFoboUVR/,The iconic Horsebit Loafer gets a summer touch. Discover more of the Gucci Summer Stories selection at the link in bio  #GucciSummerStories,IMAGE,2023-08-11 09:00 AM,20651,-0.76,0.03946,193,-0.7,20458,-0.76,,178858,196744,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CuG2XErMhLQ/,Jannik Sinner looks to the future in the latest episode of A Hero’s Journey the video series by Gucci and GQ Sports. Discover more at link in bio. #JannikSinner #AHerosJourney gqsports #GucciPorter #GucciValigeria,IMAGE,2023-06-30 04:00 AM,20432,-0.77,0.03908,147,-0.77,20285,-0.77,,948771,1043648,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CrYLwQxAjx_/,Julia Garner—who stars in both the Gucci Guilty and Horsebit 1955 campaigns—shares what’s inside her bag in the House’s new interview series The 21.Watch the full video via link in bio.juliagarnerofficial #JuliaGarner #GucciHorsebit1955 #GucciGuilty,reel,2023-04-23 08:00 AM,20026,-0.77,0.03831,111,-0.83,19915,-0.77,,757525,833278,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cps5VOpM5iH/,Tonal hardware defines the GG Marmont selection within the Spring Summer 2023 collection. Discover more at the link in bio. #GGMarmont #GucciSS23,reel,2023-03-12 04:00 PM,20005,-0.77,0.03836,93,-0.85,19912,-0.77,,903080,993388,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cu2fFCiMHml/,Envisioning exploration escape and the joy of a warm-weather getaway. Discover Gucci Summer Stories at the link in bio. #GucciJackie1961 #GucciSummerStories,reel,2023-07-18 04:00 PM,19945,-0.77,0.03811,114,-0.82,19831,-0.77,,183395,201735,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cu4hiG9MN_I/,Getaway inspirations imbue the Jackie 1961 with a summertime feel. Discover more at the link in bio. #GucciJackie1961 #GucciSummerStories,IMAGE,2023-07-19 11:00 AM,19928,-0.77,0.03812,180,-0.72,19748,-0.77,,187971,206768,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrmrjChKNuE/,To enter the Archivio world of Gucci Cosmos is to explore the origins of the House’s most iconic bags and objects. Maze-like corridors and drawers that can be opened are reminiscent of the Gucci Archive in Florence inviting visitors including Wen Qi to choose their own path through over a century of heritage. #GucciCosmos #WenQi,CAROUSEL_ALBUM,2023-04-28 11:07 PM,19902,-0.77,0.03807,136,-0.79,19766,-0.77,,806954,887649,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cu1oJFhPKt_/,The signature Jackie 1961 is reimagined for Gucci Summer Stories. Discover more at the link in bio. #GucciJackie1961 #GucciSummerStories,IMAGE,2023-07-18 08:00 AM,19727,-0.77,0.03773,149,-0.77,19578,-0.77,,174277,191705,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cur-JyJoO3U/,The House’s iconic equestrian emblem defines the Gucci Horsebit 1955 bag captured in a bold campaign featuring Julia Garner. Discover more at the link in bio. juliagarnerofficial #JuliaGarner #GucciHorsebit1955,IMAGE,2023-07-14 02:00 PM,19726,-0.77,0.03774,188,-0.71,19538,-0.77,,190038,209041,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1pAQ-JibAt/,Encapsulating the origins of Gucci. The Gucci Savoy hard-sided trunks take cues from the original pieces Guccio Gucci and his artisans presented when he opened his first shop in Florence in 1921.#GucciValigeria,CAROUSEL_ALBUM,2024-01-03 09:00 AM,19268,-0.78,0.03678,102,-0.84,19166,-0.78,,849697,934667,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsrVR_dPqm1/,New Summer Stories are on the horizon with a getaway wardrobe envisioned for days spent under the sun. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-25 03:00 PM,19220,-0.78,0.03676,103,-0.84,19117,-0.78,,753475,828823,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CtgOZNfAJcl/,Opening soon: An exhibition featuring works by ten international artists who reinterpret the iconic Horsebit Loafer Spazio Maiocchi Milan June 17-18 from 10 a.m. to 6 p.m. #GucciHorsebit #MFW,reel,2023-06-15 04:00 AM,19152,-0.78,0.03672,113,-0.82,19039,-0.78,,941962,1036159,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsDa9_HgjGE/,The House presents its latest campaign that celebrates the vibrant energy of a summer well spent featuring a ready-to-wear wardrobe to accompany any warm-weather escape. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-10 03:00 AM,19073,-0.78,0.03648,91,-0.86,18982,-0.78,,726167,798784,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwSboZvo1td/,Presenting emblematic essentials. Discover the new Gucci Eyewear collection via the link in bio. #GucciEyewear,IMAGE,2023-08-23 09:00 AM,19022,-0.78,0.03635,158,-0.75,18864,-0.78,,158655,174521,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CvmVgjFswlA/,In The 21 Liu Wen shares her favorite things from her must-haves for the plane to the golden maple leaves of Beijing. Watch the full interview via link in bio. #LiuWen #GucciBamboo1947,reel,2023-08-06 06:00 AM,18814,-0.78,0.03595,143,-0.78,18671,-0.78,,173671,191038,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CteggZhA23q/,This weekend in Milan discover an immersive exhibition celebrating 70 years of an icon: The Horsebit Loafer Spazio Maiocchi June 17-18 from 10 a.m. to 6 p.m. #GucciHorsebit #MFW,reel,2023-06-14 12:00 PM,18779,-0.78,0.03601,109,-0.83,18670,-0.78,,918635,1010498,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtpIuBjME7Q/,Sylvie Fleury presented her installation ‘Bedroom Ensemble II’ from 1998 alongside a Gucci Horsebit shoe showcasing her interest in the interplay between fashion and art while Candela Capitán created her durational performance with the idea of making bodies one with the scenography. Discover more at link in bio.  #GucciHorsebit #SylvieFleury #CandelaCapitán #MFW,CAROUSEL_ALBUM,2023-06-18 03:03 PM,18636,-0.79,0.03565,95,-0.85,18541,-0.78,,910180,1001198,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cs3BAo-AHD5/,‘It’s Gucci Time.’ GUCCI 25H evolves with the newest additions to the timepiece collection. Discover more at link in bio.  Credits  Art Director: Ezra Petronio and Lana Petrusevych  Director & Photographer: Thomas Lagrange   Music Credits  “Phat Planet”  Leftfield   (N. Barnes P. Daley)   (P) 1999 Sony Music Entertainment UK Limited  ©️ Hard (UK) Hands Publishing Ltd   Courtesy of BMG Rights Management (Italy) srl  #GUCCI25H #GucciTimepieces,reel,2023-05-30 03:59 AM,18575,-0.79,0.03553,147,-0.77,18428,-0.79,,931116,1024228,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CstzNhkhv6-/,Lightness and leisure become the leading narrative threads of the Gucci Summer Stories wardrobe. Discover more at the link in bio. ⁣⁣#GucciSummerStories,IMAGE,2023-05-26 02:00 PM,18350,-0.79,0.0351,101,-0.84,18249,-0.79,,724485,796933,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Crmeal0KtCy/,Sartorial silhouettes from the Houses various Creative Directors are projected on a set of statues in Two becoming monuments both to how clothes define the self and vice versa. Captured against the installation within Gucci Cosmos are Santa Mika Nine Lin Mo and Liu Zhang.#GucciCosmos #Santa #Mika #Nine #LinMo #LiuZhang,CAROUSEL_ALBUM,2023-04-28 09:12 PM,18320,-0.79,0.03504,168,-0.74,18152,-0.79,,782818,861099,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Crm_h3ENSI4/,A cabinet of curiosities sits at the center of Gucci Cosmos opening and closing to reveal an eclectic curation of garments accessories and other objects to showcase the breadth of creativity at the heart of the House. Hui Yinghong explores Cabinet of Wonders highlighting the importance of keeping the memory and meaning of these pieces alive. #GucciCosmos #HuiYinghong,CAROUSEL_ALBUM,2023-04-29 02:01 AM,17041,-0.8,0.0326,86,-0.86,16955,-0.8,,662495,728744,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Ct4r_jyNzqv/,An immersive exhibition room at Gucci Visions brings the Flora motif to life through an ever-changing creative lens. Discover more at link in bio. ⁣⁣Located at Gucci Garden Piazza della Signoria 10 50122 Florence Italy ⁣⁣#GucciVisions,CAROUSEL_ALBUM,2023-06-24 04:00 PM,16835,-0.81,0.0322,74,-0.88,16761,-0.81,,788184,867002,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cra3ikuMX_u/,Julia Garner reveals the objects she can’t live without whilst discussing everything from her favorite emojis to the best advice she’s ever received in The 21 Gucci’s new interview series.Watch the full video via link in bio.juliagarnerofficial #JuliaGarner #GucciHorsebit1955,reel,2023-04-24 09:00 AM,16798,-0.81,0.03213,85,-0.86,16713,-0.81,,628134,690947,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cs_7Ee3gwiK/,Who do you chime for? Alia Bhatt Jaha Dukureh Bethann Hardison Annie Lennox Daisy Edgar-Jones Salma Hayek Pinault Valkyrae Julia Garner Serena Williams Aditi Mayer Idris Elba Ayaka Miyoshi Halle Bailey Diandra Marizet Maryangel Garcia-Ramos Samira Nasr and John Legend join #GucciChime to speak out for gender equality around the world. Link in bio to discover more.#ChimeInDirected by sharmeenobaidchinoy Music: “Freedom” by Beyoncé feat. Kendrick Lamar℗ 2016 Parkwood Entertainment LLC under exclusive license to Columbia Records a Division of Sony Music Entertainment©️ 2016 WB Music Corp#JahaDukureh #BethannHardison #AnnieLennox #DaisyEdgarJones #SalmaHayek #Valkyrae #JuliaGarner #SerenaWilliams #AditiMayer #AliaBhatt #IdrisElba #AyakaMiyoshi #HalleBailey #DiandraMarizet #MaryangelGarciaRamos #SamiraNasr #JohnLegend,reel,2023-06-02 02:58 PM,16676,-0.81,0.0319,175,-0.73,16501,-0.81,,1032308,1135539,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtofPgIs1YI/,A cinema room is illuminated with minimalist lighting sculptures by Gyuhan Lee made with traditional Korean ‘hanji’ craft as a film by Bolade Banjo explores how the Horsebit conveys several different narratives across generations and lifestyles. Discover more at link in bio. #GucciHorsebit #GyuhanLee #BoladeBanjo #MFW,CAROUSEL_ALBUM,2023-06-18 09:00 AM,16358,-0.81,0.03129,76,-0.88,16282,-0.81,,777649,855414,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cvo6YeksBZN/,Liu Wen shares the surprising things you can find in her Gucci Bamboo 1947 including her eco-friendly supermarket bag. Watch the full video via link in bio. #LiuWen #GucciBamboo1947,reel,2023-08-07 06:00 AM,16270,-0.81,0.03109,166,-0.74,16104,-0.81,,165013,181514,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cs3kHVzsY_n/,The new GUCCI 25H timepieces include automatic styles fitted with Gucci’s GG727.25A caliber a touchstone in the House’s 50 years of watchmaking expertise. Discover more at link in bio.  #GUCCI25H #GucciTimepieces,reel,2023-05-30 09:00 AM,16249,-0.81,0.03108,112,-0.82,16137,-0.81,,778288,856117,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Ctj3qLSADFx/,70 Years of an Icon: The Horsebit Loafer Presenting a multi-faceted exhibition curated by Alessio Ascari showcasing artworks inspired by the House’s iconic equestrian-inspired style. Spazio Maiocchi Milan June 17-18 from 10 a.m. to 6 p.m. Discover more at link in bio. Featured artists: #BoladeBanjo #CandelaCapitán #EdDavis #CharlieEngman #SylvieFleury #AnnaFranceschini #GyuhanLee #HarryNuriev #Pitterpatter and #BlatantSpace Credits:Video: Michele Foti inneromodoMusic: Biga biga____#GucciHorsebit #MFW,reel,2023-06-16 02:02 PM,15566,-0.82,0.02977,88,-0.86,15478,-0.82,,754952,830447,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/C190mJGCu7o/,“I began to mentally isolate fragments of sentences and I realized that some words simple linear one next to the other created images in my head. Images that spoke of emotions that I was living.”— Valerio Eliogabalo Torrisi speaks about his work which is featured on the Gucci Art Wall in Shanghai ahead of the Fall Winter 2024 Men’s Fashion Show in Milan by Sabato De Sarno.Live tomorrow at 3PM CETArtwork: ‘Ogni tanto lo so sogni anche tu e sogni di noi’ (Every now and then I know you dream too and you dream of us) by Valerio Eliogabalo Torrisi#GucciFW24 #MFW #GucciArtWall,reel,2024-01-11 11:04 AM,15363,-0.82,0.02933,112,-0.82,15251,-0.82,,706804,777484,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Crkrk56A9Kf/,Inspired by the idea of ‘Cathedral Thinking’ the exhibition concept and design of Gucci Cosmos by artist Es Devlin portrays how the ideas of one generation have been expanded upon by the next to create the myth of the House beating through time and only possibile through that intangible collaboration. Discover more at the link in bio. #GucciCosmos,reel,2023-04-28 04:30 AM,15077,-0.83,0.02884,76,-0.88,15001,-0.82,,563518,619870,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CwptqE2IrSw/,Vittoria Ceretti and the new Gucci Horsebit ChainDiscover the Fall Winter 2023 campaign at the link in bio #GucciFW23 #GucciHorsebitChain,CAROUSEL_ALBUM,2023-09-01 10:00 AM,14969,-0.83,0.02864,90,-0.86,14879,-0.83,,806368,887005,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtkTbccM5Qj/,The iconic Horsebit Loafer is reinterpreted by artists from around the world including Harry Nuriev from Crosby Studios who created a conceptual space within the House’s temporary exhibition taking place at Spazio Maiocchi in Milan.June 17-18 from 10 a.m. to 6 p.m. Discover more at link in bio. #GucciHorsebit #HarryNuriev #MFW,CAROUSEL_ALBUM,2023-06-16 06:00 PM,14840,-0.83,0.02846,55,-0.91,14785,-0.83,,665320,731852,
